WindowSize,BatchSize,clFFT (ns),cuFFT (ns),OCCA (ns)
1024,120902,2351104,669216,5696
1024,121097,2348960,670784,5664
1024,121292,2349728,678336,6464
1024,121487,2352736,672704,5632
1024,121682,2355584,675328,5216
1024,121877,2363040,679040,5888
1024,122072,2365632,676288,6240
1024,122267,2375776,684416,6688
1024,122462,2371680,678912,5568
1024,122657,2375808,679200,6208
1024,122852,2381600,679424,5376
1024,123047,2379136,680736,5696
1024,123242,2385376,687040,5792
1024,123437,2396832,684224,6688
1024,123632,2395616,684896,6336
1024,123827,2399392,684672,6592
1024,124022,2409600,686624,6688
1024,124217,2402240,690144,6784
1024,124412,2407808,687968,10720
1024,124607,2415456,689824,6656
1024,124802,2417088,696480,6656
1024,124997,2422336,695968,5632
1024,125192,2421760,693056,6112
1024,125387,2435648,697760,7136
1024,125582,2434752,695808,5824
1024,125777,2442944,695680,6144
1024,125972,2443072,701696,6560
1024,126167,2443200,699168,6400
1024,126362,2446400,699968,5984
1024,126557,2453376,701216,8800
1024,126752,2456352,700768,6048
1024,126947,2459136,706048,7008
1024,127142,2460736,707040,5760
1024,127337,2469376,705728,6432
1024,127532,2469472,704320,14368
1024,127727,2473856,708576,6944
1024,127922,2479040,707776,10144
1024,128117,2481632,709600,6048
1024,128312,2489888,712288,5600
1024,128507,2488320,710240,6624
1024,128702,2489088,713376,6080
1024,128897,2503104,711776,5600
1024,129092,2497632,714496,6240
1024,129287,2504896,716032,8992
1024,129482,2516000,719552,13184
1024,129677,2510880,717696,6016
1024,129872,2514208,717440,4608
1024,130067,2517728,718304,5856
1024,130262,2522176,721568,6304
1024,130457,2522336,722528,5536
1024,130652,2526848,722560,5760
1024,130847,2534304,725536,9376
1024,131042,2536768,726144,9888
1024,131237,2537344,725408,6208
1024,131432,2551136,726816,5728
1024,131627,2547968,732480,5696
1024,131822,2560160,732544,6176
1024,132017,2552992,729792,6592
1024,132212,2555616,734464,6752
1024,132407,2567040,731232,6912
1024,132602,2575136,734016,5504
1024,132797,2572160,735936,5504
1024,132992,2573920,734624,5760
1024,133187,2586720,735232,5824
1024,133382,2584704,737984,6464
1024,133577,2583456,737504,5760
1024,133772,2587104,741888,6400
1024,133967,2592160,740192,6016
1024,134162,2596800,743712,6272
1024,134357,2603712,744224,13728
1024,134552,2611264,744960,6336
1024,134747,2608256,743904,6176
1024,134942,2611872,749248,6368
1024,135137,2626496,746080,6592
1024,135332,2619456,748768,5632
1024,135527,2622432,748480,6528
1024,135722,2627712,750784,5472
1024,135917,2627200,757024,6368
1024,136112,2633824,751776,8608
1024,136307,2645312,755488,6528
1024,136502,2645344,754912,5760
1024,136697,2647008,754912,5984
1024,136892,2657600,755296,7200
1024,137087,2651968,758336,6208
1024,137282,2654944,757024,6880
1024,137477,2660480,765120,6112
1024,137672,2664352,761760,5088
1024,137867,2666688,764096,6784
1024,138062,2673120,760928,6400
1024,138257,2684000,764832,12032
1024,138452,2681440,763808,6144
1024,138647,2692768,765312,6880
1024,138842,2687584,766528,6240
1024,139037,2691872,767520,6624
1024,139232,2693216,769696,6368
1024,139427,2694784,771136,7072
1024,139622,2701728,770912,6048
1024,139817,2704608,777696,6400
1024,140012,2711104,775424,6752
1024,140207,2715904,778176,5984
1024,140402,2717504,775328,6624
1024,140597,2717760,775872,6112
1024,140792,2733568,777664,7168
1024,140987,2728608,780320,6880
1024,141182,2731360,778528,5376
1024,141377,2731168,782848,5568
1024,141572,2737248,781216,6208
1024,141767,2743680,781760,6912
1024,141962,2746496,787968,6112
1024,142157,2751584,783648,6592
1024,142352,2752992,785408,5664
1024,142547,2766464,791872,5792
1024,142742,2762176,789504,5472
1024,142937,2765728,788512,5472
1024,143132,2767008,790144,5376
1024,143327,2769824,790688,6688
1024,143522,2782368,792032,6560
1024,143717,2793120,792928,6272
1024,143912,2783712,793312,9568
1024,144107,2790560,793280,6944
1024,144302,2801376,800832,5984
1024,144497,2793344,797152,5952
1024,144692,2810560,802240,6304
1024,144887,2805664,799712,6144
1024,145082,2806560,799584,6272
1024,145277,2808416,803520,5984
1024,145472,2814144,803104,6368
1024,145667,2817920,808320,6048
1024,145862,2823520,806848,8864
1024,146057,2829984,806144,6112
1024,146252,2830016,806944,5344
1024,146447,2840096,806304,6368
1024,146642,2836832,809440,5632
1024,146837,2838496,810912,10336
1024,147032,2840672,815584,5728
1024,147227,2847648,814080,5792
1024,147422,2851552,811776,6176
1024,147617,2854112,815136,5952
1024,147812,2858240,815552,5824
1024,148007,2859328,816416,11104
1024,148202,2862016,816352,5888
1024,148397,2876768,819232,6240
1024,148592,2870720,818912,11040
1024,148787,2877408,819264,6528
1024,148982,2890880,820704,6144
1024,149177,2885920,823616,5600
1024,149372,2886432,823296,6240
1024,149567,2891840,823328,6016
1024,149762,2894976,828736,9920
1024,149957,2900288,826912,10112
1024,150152,2911360,839872,6336
1024,150347,2908160,828832,6144
1024,150542,2912960,830624,6016
1024,150737,2916352,830144,7008
1024,150932,2926144,831424,5216
1024,151127,2919520,833696,7072
1024,151322,2919936,839232,5536
1024,151517,2926816,837056,7040
1024,151712,2930656,836000,6496
1024,151907,2934784,843136,6496
1024,152102,2941184,839520,6624
1024,152297,2946176,839168,6752
1024,152492,2946784,839136,6496
1024,152687,2951296,840192,5952
1024,152882,2955712,844480,6144
1024,153077,2956736,843296,8896
1024,153272,2971104,844736,6656
1024,153467,2967808,845696,7392
1024,153662,2972704,848896,6752
1024,153857,2984064,846976,6912
1024,154052,2981632,848192,7008
1024,154247,2980128,849184,6336
1024,154442,2990560,849856,10560
1024,154637,2985056,856256,6272
1024,154832,2992384,852320,6272
1024,155027,2995968,856864,6336
1024,155222,2998560,855712,6336
1024,155417,3013920,857792,5696
1024,155612,3007520,857280,5984
1024,155807,3024320,857216,6304
1024,156002,3015744,859808,6176
1024,156197,3023488,861280,6432
1024,156392,3028992,862464,5376
1024,156587,3024384,862880,5440
1024,156782,3031072,865504,14528
1024,156977,3040064,865344,5920
1024,157172,3037184,866848,5888
1024,157367,3038272,866816,9760
1024,157562,3047008,866976,5696
1024,157757,3048032,869216,10144
1024,157952,3063360,870080,6304
1024,158147,3056064,870112,5856
1024,158342,3069248,871872,5728
1024,158537,3064320,873728,5440
1024,158732,3062784,893120,10688
1024,158927,3069184,874240,5824
1024,159122,3076480,875360,6688
1024,159317,3084064,877376,5920
1024,159512,3083008,880832,5312
1024,159707,3093696,878176,6048
1024,159902,3094464,883424,6304
1024,160097,3092992,879968,6080
1024,160292,3092640,882144,6048
1024,160487,3098752,883840,6208
1024,160682,3107040,888704,5888
1024,160877,3109440,884384,6112
1024,161072,3112704,886848,6368
1024,161267,3117024,894880,6240
1024,161462,3118656,887616,6560
1024,161657,3123552,893536,6560
1024,161852,3125536,899136,5920
1024,162047,3140928,891936,6464
1024,162242,3142784,893344,7040
1024,162437,3138080,894400,5984
1024,162632,3147072,896608,6720
1024,162827,3146560,894304,7168
1024,163022,3151392,898432,5824
1024,163217,3162944,897472,5728
1024,163412,3159776,896288,7264
1024,163607,3170688,900416,11584
1024,163802,3163808,900800,5984
1024,163997,3169024,902208,6592
1024,164192,3170560,904128,5824
1024,164387,3177408,907904,6784
1024,164582,3177984,904992,9888
1024,164777,3191264,906016,5408
1024,164972,3185152,907968,6016
1024,165167,3192480,908448,6624
1024,165362,3205408,909376,10208
1024,165557,3195808,911552,6528
1024,165752,3203072,917344,6304
1024,165947,3203872,913024,5312
1024,166142,3204320,921152,5792
1024,166337,3218880,917920,7264
1024,166532,3218560,917344,5728
1024,166727,3219808,916704,5792
1024,166922,3233120,920256,5728
1024,167117,3228256,921184,5952
1024,167312,3233920,920832,8960
1024,167507,3243008,925120,5984
1024,167702,3238464,922848,5952
1024,167897,3244864,925728,6496
1024,168092,3245824,924416,5888
1024,168287,3257856,926304,10080
1024,168482,3253376,927264,6528
1024,168677,3256064,929728,5952
1024,168872,3262336,928512,6400
1024,169067,3278432,928448,10496
1024,169262,3267616,931584,6368
1024,169457,3272224,932480,6112
1024,169652,3278368,933792,6016
1024,169847,3279648,939456,5568
1024,170042,3283392,935200,7648
1024,170237,3285184,937248,6400
1024,170432,3292192,939200,13984
1024,170627,3296448,946560,5888
1024,170822,3299392,944576,5792
1024,171017,3304960,941408,6496
1024,171212,3305696,940928,10016
1024,171407,3311136,946144,5408
1024,171602,3316512,944224,5600
1024,171797,3317600,944640,6176
1024,171992,3322112,947968,5952
1024,172187,3331296,952416,5984
1024,172382,3329600,948928,10848
1024,172577,3332416,949728,6080
1024,172772,3338560,950624,5696
1024,172967,3341472,950400,5728
1024,173162,3347872,952768,5952
1024,173357,3347104,956992,6016
1024,173552,3350752,954112,5280
1024,173747,3363232,957536,5408
1024,173942,3369408,962624,10688
1024,174137,3365792,957216,5152
1024,174332,3365920,958976,6688
1024,174527,3369472,958272,5728
1024,174722,3375520,961728,6016
1024,174917,3384832,960608,6528
1024,175112,3388448,962560,6496
1024,175307,3385728,966912,7104
1024,175502,3385280,967552,5536
1024,175697,3392416,967584,6368
1024,175892,3403104,967296,5792
1024,176087,3405280,969024,6432
1024,176282,3400640,968128,5376
1024,176477,3407456,969312,5888
1024,176672,3413632,969536,5824
1024,176867,3413600,972128,6240
1024,177062,3418624,977504,5856
1024,177257,3429280,973248,6272
1024,177452,3424384,974912,6144
1024,177647,3434784,976544,6336
1024,177842,3431424,978528,5952
1024,178037,3435424,981248,6176
1024,178232,3449376,982624,6592
1024,178427,3442080,984576,7008
1024,178622,3448512,983840,5376
1024,178817,3454272,983936,6208
1024,179012,3454400,987520,5120
1024,179207,3458752,983552,6080
1024,179402,3466240,988224,5408
1024,179597,3470336,985312,6304
1024,179792,3481312,987968,5888
1024,179987,3485440,993472,6016
1024,180182,3480160,989248,5856
1024,180377,3484704,990560,5856
1024,180572,3487424,993472,6176
1024,180767,3492800,993728,9664
1024,180962,3493600,993056,5216
1024,181157,3497088,994080,5504
1024,181352,3497088,1000480,6304
1024,181547,3503648,1002048,5888
1024,181742,3509824,998176,5664
1024,181937,3513536,999904,6304
1024,182132,3525248,1002464,5952
1024,182327,3517152,1001567,5344
1024,182522,3518368,1003616,6592
1024,182717,3522432,1003808,6048
1024,182912,3532864,1004704,7040
1024,183107,3534560,1006848,6176
1024,183302,3536672,1011552,5152
1024,183497,3543872,1008000,5792
1024,183692,3545504,1008991,5312
1024,183887,3558144,1009856,6336
1024,184082,3568896,1012192,9120
1024,184277,3551776,1011232,16096
1024,184472,3560512,1010944,15840
1024,184667,3562144,1020576,5760
1024,184862,3567008,1017312,6144
1024,185057,3572000,1023968,6176
1024,185252,3572384,1016191,5696
1024,185447,3578432,1020032,10272
1024,185642,3590592,1020448,6528
1024,185837,3593984,1019616,6080
1024,186032,3586528,1025504,6080
1024,186227,3592928,1026752,6048
1024,186422,3596928,1024320,6496
1024,186617,3609984,1023968,6528
1024,186812,3615808,1029119,5728
1024,187007,3612352,1027359,6272
1024,187202,3612704,1028319,5728
1024,187397,3617280,1029728,6208
1024,187592,3618944,1032992,6112
1024,187787,3628480,1034271,5984
1024,187982,3630784,1032575,5632
1024,188177,3630112,1033247,6976
1024,188372,3637664,1034208,6784
1024,188567,3642400,1035200,8544
1024,188762,3654112,1037568,5920
1024,188957,3647616,1037824,6208
1024,189152,3656672,1037568,6208
1024,189347,3664512,1044320,5888
1024,189542,3662784,1043967,6304
1024,189737,3659424,1041183,6208
1024,189932,3665792,1041856,5632
1024,190127,3668800,1043840,5952
1024,190322,3672672,1046944,6080
1024,190517,3672800,1044736,10432
1024,190712,3676800,1046976,5696
1024,190907,3684096,1047232,7552
1024,191102,3696000,1053536,5568
1024,191297,3702336,1048672,6048
1024,191492,3705664,1060288,6496
1024,191687,3702464,1056672,6400
1024,191882,3701632,1062336,6464
1024,192077,3706080,1055328,7104
1024,192272,3706496,1055776,9728
1024,192467,3718176,1063104,5952
1024,192662,3713120,1058080,6080
1024,192857,3730048,1064640,5888
1024,193052,3735232,1059200,8224
1024,193247,3733216,1060352,6368
1024,193442,3733408,1060032,5408
1024,193637,3734144,1064384,9760
1024,193832,3740448,1063872,6080
1024,194027,3745344,1070432,6112
1024,194222,3753248,1069280,6464
1024,194417,3752256,1065408,5984
1024,194612,3761376,1066624,5536
1024,194807,3757216,1068608,6944
1024,195002,3766368,1069888,6272
1024,195197,3764192,1069792,6208
2048,2,29728,26240,8960
2048,99,25408,24864,4768
2048,196,24128,24512,6336
2048,293,38752,26208,9312
2048,390,43488,26944,5696
2048,487,44960,27104,4800
2048,584,58464,28992,5472
2048,681,60576,29536,6752
2048,778,64576,29952,7008
2048,875,76000,30912,6208
2048,972,81056,32288,5792
2048,1069,91168,33632,6528
2048,1166,98784,34240,6432
2048,1263,104608,36512,6272
2048,1360,116352,36864,5920
2048,1457,125088,36736,6208
2048,1554,129280,37568,9856
2048,1651,137984,37280,5952
2048,1748,145088,39200,6464
2048,1845,149120,39744,5920
2048,1942,156128,41952,5856
2048,2039,159296,40736,4992
2048,2136,170048,42816,5632
2048,2233,171040,44384,5952
2048,2330,182016,45472,5536
2048,2427,188128,44800,4800
2048,2524,199744,46720,5440
2048,2621,208128,47104,5280
2048,2718,212800,48096,6240
2048,2815,216800,47968,6624
2048,2912,236960,49888,6432
2048,3009,230048,51072,6080
2048,3106,241856,52576,6176
2048,3203,240288,67776,6976
2048,3300,247552,58240,6272
2048,3397,255584,57088,6176
2048,3494,260544,58336,5024
2048,3591,274432,58880,5600
2048,3688,278272,59424,5088
2048,3785,282528,61568,5856
2048,3882,289152,61088,10816
2048,3979,295040,66944,5920
2048,4076,308480,63231,5696
2048,4173,309728,65792,6336
2048,4270,321088,66688,5216
2048,4367,325088,67744,6368
2048,4464,330048,68448,5600
2048,4561,342336,69664,6304
2048,4658,342112,71616,5984
2048,4755,347872,72256,6176
2048,4852,355968,72928,5408
2048,4949,361984,74016,6848
2048,5046,368576,75584,6944
2048,5143,372896,77792,6464
2048,5240,386016,76768,5952
2048,5337,388544,78912,5760
2048,5434,393504,78304,6016
2048,5531,402432,82240,5472
2048,5628,409920,80960,5664
2048,5725,418880,81536,6560
2048,5822,424640,84448,5952
2048,5919,429728,85024,6592
2048,6016,440960,85952,6656
2048,6113,440000,87776,5888
2048,6210,453216,87936,6336
2048,6307,462848,92096,5792
2048,6404,462432,90976,6208
2048,6501,468128,91872,9280
2048,6598,475168,91168,5568
2048,6695,482560,92320,5952
2048,6792,491200,94368,6016
2048,6889,495872,94752,5632
2048,6986,500800,96128,5056
2048,7083,507968,97280,5632
2048,7180,515808,101056,5856
2048,7277,521344,99776,6272
2048,7374,532800,100256,5312
2048,7471,540992,101088,5792
2048,7568,540288,101664,7776
2048,7665,556256,104192,5984
2048,7762,561120,103712,5440
2048,7859,558336,106624,5952
2048,7956,584224,105632,5920
2048,8053,582400,114240,6336
2048,8150,578912,108512,6048
2048,8247,590048,115168,6624
2048,8344,595936,109664,5696
2048,8441,595840,113152,6464
2048,8538,612864,114432,5152
2048,8635,618784,119584,6080
2048,8732,622336,116320,6016
2048,8829,629248,116576,5856
2048,8926,637408,118944,6624
2048,9023,641632,118368,5568
2048,9120,645376,125568,6464
2048,9217,656864,120704,5760
2048,9314,658176,121696,5536
2048,9411,665408,122592,24768
2048,9508,671232,123872,6112
2048,9605,687776,122368,6208
2048,9702,687200,125056,5280
2048,9799,697984,125440,6624
2048,9896,698944,127583,5920
2048,9993,711872,127168,5952
2048,10090,717152,129632,5888
2048,10187,723008,130688,5952
2048,10284,725312,132000,6144
2048,10381,734624,131552,5504
2048,10478,744384,136160,5536
2048,10575,747072,134016,6080
2048,10672,756640,137088,10624
2048,10769,764288,136256,5888
2048,10866,767104,140832,7040
2048,10963,789440,138720,10176
2048,11060,780000,140000,7168
2048,11157,793440,141248,6080
2048,11254,800640,141568,6656
2048,11351,800768,143104,10464
2048,11448,811584,143328,6432
2048,11545,819616,146976,6112
2048,11642,825920,145472,5568
2048,11739,825984,147008,7264
2048,11836,833024,150016,5632
2048,11933,846464,148576,7168
2048,12030,848544,154560,6016
2048,12127,854048,157120,5408
2048,12224,863008,155744,9472
2048,12321,867360,154432,6848
2048,12418,877952,154688,6016
2048,12515,884544,161376,6688
2048,12612,887232,157120,5728
2048,12709,896704,157312,7296
2048,12806,908192,158688,6272
2048,12903,906624,159168,6496
2048,13000,915648,162240,7104
2048,13097,920800,164608,6496
2048,13194,930048,164608,6720
2048,13291,941888,162624,7104
2048,13388,944032,164416,6720
2048,13485,948160,165056,7232
2048,13582,958752,166752,5504
2048,13679,960256,166368,6496
2048,13776,967136,172928,5344
2048,13873,976928,169728,6144
2048,13970,983040,170880,6144
2048,14067,988736,175968,6656
2048,14164,989760,173248,5088
2048,14261,998944,175264,6016
2048,14358,1013280,175744,6432
2048,14455,1012256,175648,5728
2048,14552,1026496,178464,6208
2048,14649,1024032,178016,6400
2048,14746,1035040,181184,7104
2048,14843,1043808,181088,5888
2048,14940,1045920,182144,5824
2048,15037,1057024,185824,6688
2048,15134,1053984,183424,6560
2048,15231,1070752,184128,12832
2048,15328,1072800,186144,6688
2048,15425,1085344,187008,6336
2048,15522,1090144,191136,6048
2048,15619,1095520,196608,6528
2048,15716,1103360,193600,5536
2048,15813,1105344,190976,5600
2048,15910,1113536,198880,6688
2048,16007,1116224,193792,6304
2048,16104,1128800,195744,6432
2048,16201,1140256,196224,7040
2048,16298,1143392,197440,7424
2048,16395,1145152,196064,6048
